Job ID,Agency,num_positions,Full/Part,Career Level,Salary Range From,Salary Range To,Work Location,Division/Work Unit,Posting Date,title,category,lon,lat,borough
414457,DEPT OF INFO TECH & TELECOMM,5,P,Student,33675.200000000004,43180.8,255 Greenwich Street,Citywide Cybersecurity,11/04/2019,Assistant,	Technology & Data,-74.01091439999999,40.7143284,Manhattan
414457,DEPT OF INFO TECH & TELECOMM,5,P,Student,33675.200000000004,43180.8,255 Greenwich Street,Citywide Cybersecurity,11/04/2019,Assistant,	Technology & Data,-74.01091439999999,40.7143284,Manhattan
414669,ADMIN FOR CHILDREN'S SVCS,1,F,Experienced (non-manager),33604,38645,560 Brook Avenue Bronx New Yor,LTD. Secure PlCmnt. - Admin,10/17/2019,Assistant,Social Service,-73.9137994,40.8155609,Bronx
414700,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),79564,108087,30-30 Thomson Ave L I City Qns,ITS,09/27/2019,Computer Specialist,	Technology & Data,-73.93617429999999,40.7439642,Queens
414700,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),79564,108087,30-30 Thomson Ave L I City Qns,ITS,09/27/2019,Computer Specialist,	Technology & Data,-73.93617429999999,40.7439642,Queens
414721,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),54409,73124,96-05 Horace Harding Expway,Environmental Health Safety,10/02/2019,Medical Service,Public Safety,-73.86348939999999,40.7348796,Queens
414721,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),54409,73124,96-05 Horace Harding Expway,Environmental Health Safety,10/02/2019,Medical Service,Public Safety,-73.86348939999999,40.7348796,Queens
414741,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Entry-Level,44390,51049,"125 Worth Street, Nyc",Food Safety & Community Sanit,11/27/2019,Medical Service,Public Safety,-74.002517,40.7157524,Manhattan
414741,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Entry-Level,44390,51049,"125 Worth Street, Nyc",Food Safety & Community Sanit,11/27/2019,Medical Service,Public Safety,-74.002517,40.7157524,Manhattan
414755,DEPT OF INFO TECH & TELECOMM,1,F,Manager,56990,125000,"1 Centre St., N.Y.",Mayor's Office/Cityhall,11/04/2019,Manager,	Technology & Data,-74.00371489999999,40.7128306,Manhattan
414768,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),65000,75000,"120 Broadway, New York, NY",Housing & Economic Development,10/01/2019,Economist,"Engineering, Architecture, & Planning",-74.01059839999999,40.7084773,Manhattan
414768,DEPARTMENT OF CITY PLANNING,1,F,Experienced (non-manager),65000,75000,"120 Broadway, New York, NY",Housing & Economic Development,10/01/2019,Economist,"Engineering, Architecture, & Planning",-74.01059839999999,40.7084773,Manhattan
414770,DEPT OF INFO TECH & TELECOMM,5,P,Student,33675.200000000004,43180.8,255 Greenwich Street,Citywide Cybersecurity,11/04/2019,Assistant,	Technology & Data,-74.01091439999999,40.7143284,Manhattan
414770,DEPT OF INFO TECH & TELECOMM,5,P,Student,33675.200000000004,43180.8,255 Greenwich Street,Citywide Cybersecurity,11/04/2019,Assistant,	Technology & Data,-74.01091439999999,40.7143284,Manhattan
414809,CONSUMER AFFAIRS,1,F,Experienced (non-manager),40000,55000,"42 Broadway, N.Y.",General Counselâ€™s Office,09/30/2019,Investigator,Legal,-74.01261459999999,40.705974,Manhattan
414809,CONSUMER AFFAIRS,1,F,Experienced (non-manager),40000,55000,"42 Broadway, N.Y.",General Counselâ€™s Office,09/30/2019,Investigator,Legal,-74.01261459999999,40.705974,Manhattan
414816,OFFICE OF THE COMPTROLLER,2,F,Manager,85000,95000,"1 Centre St., N.Y.",Law and Adjustment,09/30/2019,Administration,Legal,-74.00371489999999,40.7128306,Manhattan
414816,OFFICE OF THE COMPTROLLER,2,F,Manager,85000,95000,"1 Centre St., N.Y.",Law and Adjustment,09/30/2019,Administration,Legal,-74.00371489999999,40.7128306,Manhattan
414874,DEPT OF DESIGN & CONSTRUCTION,8,F,Experienced (non-manager),55416,83151,30-30 Thomson Ave L I City Qns,Pub Bldgs/Various,09/30/2019,Manager,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
414874,DEPT OF DESIGN & CONSTRUCTION,8,F,Experienced (non-manager),55416,83151,30-30 Thomson Ave L I City Qns,Pub Bldgs/Various,09/30/2019,Manager,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
414884,DEPARTMENT OF SANITATION,1,F,Manager,78574,202744,"125 Worth Street, Nyc",Office of Public Affairs,11/13/2019,Administration,Communications & Intergovernmental,-74.002517,40.7157524,Manhattan
414884,DEPARTMENT OF SANITATION,1,F,Manager,78574,202744,"125 Worth Street, Nyc",Office of Public Affairs,11/13/2019,Administration,Communications & Intergovernmental,-74.002517,40.7157524,Manhattan
414891,DEPARTMENT OF SANITATION,1,F,Manager,63031,168433,"44 Beaver St., N.Y.",Personnel Office,12/11/2019,Engineer,"Engineering, Architecture, & Planning",-74.0108723,40.704911,Manhattan
414891,DEPARTMENT OF SANITATION,1,F,Manager,63031,168433,"44 Beaver St., N.Y.",Personnel Office,12/11/2019,Engineer,"Engineering, Architecture, & Planning",-74.0108723,40.704911,Manhattan
414987,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),52524,81535,30-30 Thomson Ave L I City Qns,Pub Bldgs/Corrections,11/01/2019,Social Worker,Community,-73.93617429999999,40.7439642,Queens
414987,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),52524,81535,30-30 Thomson Ave L I City Qns,Pub Bldgs/Corrections,11/01/2019,Social Worker,Community,-73.93617429999999,40.7439642,Queens
414988,DEPT OF DESIGN & CONSTRUCTION,3,F,Experienced (non-manager),55416,83151,30-30 Thomson Ave L I City Qns,Pub Bldgs/Corrections,10/24/2019,Manager,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
414988,DEPT OF DESIGN & CONSTRUCTION,3,F,Experienced (non-manager),55416,83151,30-30 Thomson Ave L I City Qns,Pub Bldgs/Corrections,10/24/2019,Manager,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
415009,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),52524,81535,"120-55 Queens Blvd, Queens Ny",Qns Boro Comm Off,10/30/2019,Social Worker,Community,-73.8281571,40.7137004,Queens
415009,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),52524,81535,"120-55 Queens Blvd, Queens Ny",Qns Boro Comm Off,10/30/2019,Social Worker,Community,-73.8281571,40.7137004,Queens
415031,DISTRICT ATTORNEY RICHMOND COU,1,F,Experienced (non-manager),40000,45000,"130 Stuyvesant Place, S.I.",Executive,10/01/2019,Social Worker,	Technology & Data,-74.0770605,40.6428301,Staten Island
415031,DISTRICT ATTORNEY RICHMOND COU,1,F,Experienced (non-manager),40000,45000,"130 Stuyvesant Place, S.I.",Executive,10/01/2019,Social Worker,	Technology & Data,-74.0770605,40.6428301,Staten Island
415032,DISTRICT ATTORNEY RICHMOND COU,10,F,Experienced (non-manager),40000,50000,"26 Central Avenue, S.I.,",Criminal Court,10/01/2019,Social Worker,Community,-74.0775092,40.6408036,Staten Island
415032,DISTRICT ATTORNEY RICHMOND COU,10,F,Experienced (non-manager),40000,50000,"26 Central Avenue, S.I.,",Criminal Court,10/01/2019,Social Worker,Community,-74.0775092,40.6408036,Staten Island
415197,DEPARTMENT OF FINANCE,1,F,Entry-Level,65000,78177,375 Pearl Street,Taxpayer Advocate's Office,01/23/2020,Social Worker,Community,-74.0014202,40.7109599,Manhattan
415197,DEPARTMENT OF FINANCE,1,F,Entry-Level,65000,78177,375 Pearl Street,Taxpayer Advocate's Office,01/23/2020,Social Worker,Community,-74.0014202,40.7109599,Manhattan
415211,DEPARTMENT OF CORRECTION,1,F,Experienced (non-manager),73305,84301,75-20 Astoria Blvd,Information Systems-Admin,10/02/2019,Researcher,	Technology & Data,-73.89321269999999,40.7645473,Queens
415211,DEPARTMENT OF CORRECTION,1,F,Experienced (non-manager),73305,84301,75-20 Astoria Blvd,Information Systems-Admin,10/02/2019,Researcher,	Technology & Data,-73.89321269999999,40.7645473,Queens
415230,TAXI & LIMOUSINE COMMISSION,4,F,Experienced (non-manager),62397,71757,"31-00 47 Ave, 3 FL, LIC NY",Prosecution Division,10/02/2019,Legal/Attorney,Legal,-73.9356,40.7428,Queens
415230,TAXI & LIMOUSINE COMMISSION,4,F,Experienced (non-manager),62397,71757,"31-00 47 Ave, 3 FL, LIC NY",Prosecution Division,10/02/2019,Legal/Attorney,Legal,-73.9356,40.7428,Queens
415286,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),45113,50000,180 Maiden Lane,Background Investigation,10/04/2019,Investigator,Public Safety,-74.00545319999999,40.7052684,Manhattan
415286,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),45113,50000,180 Maiden Lane,Background Investigation,10/04/2019,Investigator,Public Safety,-74.00545319999999,40.7052684,Manhattan
415290,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),54409,73124,96-05 Horace Harding Expway,Environmental Health Safety,10/09/2019,Medical Service,Health,-73.86348939999999,40.7348796,Queens
415290,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),54409,73124,96-05 Horace Harding Expway,Environmental Health Safety,10/09/2019,Medical Service,Health,-73.86348939999999,40.7348796,Queens
415299,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),65783,81703.08,"1 Court Square, Queens",Radiation Equipment,12/27/2019,Researcher,Public Safety,-73.94444179999999,40.7472426,Queens
415299,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),65783,81703.08,"1 Court Square, Queens",Radiation Equipment,12/27/2019,Researcher,Public Safety,-73.94444179999999,40.7472426,Queens
415314,DEPARTMENT FOR THE AGING,1,F,Experienced (non-manager),89509,102935,"2 Lafayette St., N.Y.",Info Technology,10/31/2019,City Officer,	Technology & Data,-74.00363089999999,40.7139848,Manhattan
415314,DEPARTMENT FOR THE AGING,1,F,Experienced (non-manager),89509,102935,"2 Lafayette St., N.Y.",Info Technology,10/31/2019,City Officer,	Technology & Data,-74.00363089999999,40.7139848,Manhattan
415319,DEPARTMENT FOR THE AGING,1,F,Experienced (non-manager),71321,82019,"2 Lafayette St., N.Y.",Nutrition,10/31/2019,Specialist w/o Job Aspect,Community,-74.00363089999999,40.7139848,Manhattan
415319,DEPARTMENT FOR THE AGING,1,F,Experienced (non-manager),71321,82019,"2 Lafayette St., N.Y.",Nutrition,10/31/2019,Specialist w/o Job Aspect,Community,-74.00363089999999,40.7139848,Manhattan
415351,DEPT OF INFO TECH & TELECOMM,1,F,Manager,69940,165000,2 Metro Tech,Information Security,11/04/2019,Manager,	Technology & Data,-73.9857147,40.693364,Brooklyn
415351,DEPT OF INFO TECH & TELECOMM,1,F,Manager,69940,165000,2 Metro Tech,Information Security,11/04/2019,Manager,	Technology & Data,-73.9857147,40.693364,Brooklyn
415354,DEPT OF INFO TECH & TELECOMM,1,F,Experienced (non-manager),79564,100000,2 Metro Tech,Infrastructure MGMT Admin,12/02/2019,Computer Specialist,	Technology & Data,-73.9857147,40.693364,Brooklyn
415482,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),82008,107770,59-17 Junction Blvd Corona Ny,Lead Monitor - Lefrak,10/16/2019,Researcher,Public Safety,-73.8644434,40.7348102,Queens
415482,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),82008,107770,59-17 Junction Blvd Corona Ny,Lead Monitor - Lefrak,10/16/2019,Researcher,Public Safety,-73.8644434,40.7348102,Queens
415525,OFFICE OF THE COMPTROLLER,1,F,Manager,70000,80000,"1 Centre St., N.Y.",Information Systems,10/04/2019,Manager,	Technology & Data,-74.00371489999999,40.7128306,Manhattan
415525,OFFICE OF THE COMPTROLLER,1,F,Manager,70000,80000,"1 Centre St., N.Y.",Information Systems,10/04/2019,Manager,	Technology & Data,-74.00371489999999,40.7128306,Manhattan
415533,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),65783,95270,30-30 Thomson Ave L I City Qns,Infra-Coastal Resiliency,11/01/2019,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
415533,DEPT OF DESIGN & CONSTRUCTION,1,F,Experienced (non-manager),65783,95270,30-30 Thomson Ave L I City Qns,Infra-Coastal Resiliency,11/01/2019,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
415541,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,64922,173486,30-30 Thomson Ave L I City Qns,Admin/Acco-Executive,11/13/2019,Assistant,Finance,-73.93617429999999,40.7439642,Queens
415541,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,64922,173486,30-30 Thomson Ave L I City Qns,Admin/Acco-Executive,11/13/2019,Assistant,Finance,-73.93617429999999,40.7439642,Queens
415570,FIRE DEPARTMENT,1,F,Manager,116000,116000,"251 Lafayette St., N.Y.",Employee's Asst Program,12/11/2019,Medical Service,Health,-73.9965452,40.7229813,Manhattan
415570,FIRE DEPARTMENT,1,F,Manager,116000,116000,"251 Lafayette St., N.Y.",Employee's Asst Program,12/11/2019,Medical Service,Health,-73.9965452,40.7229813,Manhattan
415587,DEPARTMENT FOR THE AGING,1,F,Experienced (non-manager),54638,62834,"2 Lafayette St., N.Y.",General Services,10/31/2019,Administration,Operation & Maintenance,-74.00363089999999,40.7139848,Manhattan
415587,DEPARTMENT FOR THE AGING,1,F,Experienced (non-manager),54638,62834,"2 Lafayette St., N.Y.",General Services,10/31/2019,Administration,Operation & Maintenance,-74.00363089999999,40.7139848,Manhattan
415594,DEPARTMENT FOR THE AGING,1,F,Manager,56990,150371,"2 Lafayette St., N.Y.",Public Affairs,10/31/2019,City Officer,Community,-74.00363089999999,40.7139848,Manhattan
415594,DEPARTMENT FOR THE AGING,1,F,Manager,56990,150371,"2 Lafayette St., N.Y.",Public Affairs,10/31/2019,City Officer,Community,-74.00363089999999,40.7139848,Manhattan
415743,DEPARTMENT FOR THE AGING,1,P,Student,32240,32240,"2 Lafayette St., N.Y.",Executive,10/31/2019,Assistant,Community,-74.00363089999999,40.7139848,Manhattan
415743,DEPARTMENT FOR THE AGING,1,P,Student,32240,32240,"2 Lafayette St., N.Y.",Executive,10/31/2019,Assistant,Community,-74.00363089999999,40.7139848,Manhattan
415745,DEPARTMENT FOR THE AGING,1,P,Student,32240,32240,"2 Lafayette St., N.Y.",Executive,10/31/2019,Assistant,Community,-74.00363089999999,40.7139848,Manhattan
415745,DEPARTMENT FOR THE AGING,1,P,Student,32240,32240,"2 Lafayette St., N.Y.",Executive,10/31/2019,Assistant,Community,-74.00363089999999,40.7139848,Manhattan
415747,DEPARTMENT FOR THE AGING,1,P,Student,32240,32240,"2 Lafayette St., N.Y.",Bureau of Community Services,10/31/2019,Assistant,Community,-74.00363089999999,40.7139848,Manhattan
415747,DEPARTMENT FOR THE AGING,1,P,Student,32240,32240,"2 Lafayette St., N.Y.",Bureau of Community Services,10/31/2019,Assistant,Community,-74.00363089999999,40.7139848,Manhattan
415755,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,80000,100000,"22 Reade St, Ny",Information Technology,10/24/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
415755,MAYORS OFFICE OF CONTRACT SVCS,1,F,Manager,80000,100000,"22 Reade St, Ny",Information Technology,10/24/2019,Researcher,	Technology & Data,-74.0043792,40.7142973,Manhattan
415809,DISTRICT ATTORNEY RICHMOND COU,5,F,Experienced (non-manager),45000,55000,"130 Stuyvesant Place, S.I.",Legal Support Unit,10/07/2019,Social Worker,Community,-74.0770605,40.6428301,Staten Island
415809,DISTRICT ATTORNEY RICHMOND COU,5,F,Experienced (non-manager),45000,55000,"130 Stuyvesant Place, S.I.",Legal Support Unit,10/07/2019,Social Worker,Community,-74.0770605,40.6428301,Staten Island
415841,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),50078,65637,"125 Worth Street, Nyc",EH Administration/Support,12/27/2019,Analyst,Health,-74.002517,40.7157524,Manhattan
415841,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),50078,65637,"125 Worth Street, Nyc",EH Administration/Support,12/27/2019,Analyst,Health,-74.002517,40.7157524,Manhattan
415862,HUMAN RIGHTS COMMISSION,1,F,Manager,56990,95000,"22 Reade St, Ny",Law Enforc.Bureau Executive,10/08/2019,Counsel,Legal,-74.0043792,40.7142973,Manhattan
415862,HUMAN RIGHTS COMMISSION,1,F,Manager,56990,95000,"22 Reade St, Ny",Law Enforc.Bureau Executive,10/08/2019,Counsel,Legal,-74.0043792,40.7142973,Manhattan
415910,DEPARTMENT OF INVESTIGATION,1,F,Experienced (non-manager),36677,46000,180 Maiden Lane,OIG NYPD,10/16/2019,Claim Associate,Community,-74.00545319999999,40.7052684,Manhattan
415913,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),62397,71757,42-09 28th Street,Legal Affairs,12/26/2019,Legal/Attorney,Legal,-73.9390619,40.7493572,Queens
415913,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),62397,71757,42-09 28th Street,Legal Affairs,12/26/2019,Legal/Attorney,Legal,-73.9390619,40.7493572,Queens
415922,LAW DEPARTMENT,1,F,Manager,164104,164104,"100 Church St., N.Y.",Information Technology,10/09/2019,Manager,	Technology & Data,-74.01011419999999,40.71330040000001,Manhattan
415995,LAW DEPARTMENT,1,F,Experienced (non-manager),65731,75591,"100 Church St., N.Y.",Operations,10/10/2019,Analyst,Legal,-74.01011419999999,40.71330040000001,Manhattan
415999,DISTRICT ATTORNEY RICHMOND COU,1,F,Experienced (non-manager),85000,130000,"130 Stuyvesant Place, S.I.",Appeals,10/08/2019,Legal/Attorney,"Policy, Research & Analysis",-74.0770605,40.6428301,Staten Island
415999,DISTRICT ATTORNEY RICHMOND COU,1,F,Experienced (non-manager),85000,130000,"130 Stuyvesant Place, S.I.",Appeals,10/08/2019,Legal/Attorney,"Policy, Research & Analysis",-74.0770605,40.6428301,Staten Island
416050,ADMIN FOR CHILDREN'S SVCS,60,F,Experienced (non-manager),47393,60328,17 Bristol Street Brooklyn Ny,Crossroads Juvenile Center,01/06/2020,City Officer,Public Safety,-73.9128186,40.6708076,Brooklyn
416050,ADMIN FOR CHILDREN'S SVCS,60,F,Experienced (non-manager),47393,60328,17 Bristol Street Brooklyn Ny,Crossroads Juvenile Center,01/06/2020,City Officer,Public Safety,-73.9128186,40.6708076,Brooklyn
416052,OFFICE OF MANAGEMENT & BUDGET,1,F,Experienced (non-manager),95522,95522,255 Greenwich Street,Office of Budget Review,10/08/2019,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
416052,OFFICE OF MANAGEMENT & BUDGET,1,F,Experienced (non-manager),95522,95522,255 Greenwich Street,Office of Budget Review,10/08/2019,Analyst,Finance,-74.01091439999999,40.7143284,Manhattan
416057,HUMAN RIGHTS COMMISSION,1,F,Manager,56990,156829,"22 Reade St, Ny",Administrative Services.,10/08/2019,Manager,	Technology & Data,-74.0043792,40.7142973,Manhattan
416057,HUMAN RIGHTS COMMISSION,1,F,Manager,56990,156829,"22 Reade St, Ny",Administrative Services.,10/08/2019,Manager,	Technology & Data,-74.0043792,40.7142973,Manhattan
416074,DEPARTMENT OF SANITATION,2,F,Experienced (non-manager),72030.40000000001,83824,"52-35 58Th St., Woodside, Ny",Motor Equipment Office,11/07/2019,Repair Service,Operation & Maintenance,-73.9094432,40.734384,Queens
416074,DEPARTMENT OF SANITATION,2,F,Experienced (non-manager),72030.40000000001,83824,"52-35 58Th St., Woodside, Ny",Motor Equipment Office,11/07/2019,Repair Service,Operation & Maintenance,-73.9094432,40.734384,Queens
416077,DEPT OF YOUTH & COMM DEV SRVS,2,F,Entry-Level,56458.272,72145.424,"2 Lafayette St., N.Y.",Vulnerable Youth &At-riskYout,11/01/2019,Youth/Child Development Officer,Community,-74.00363089999999,40.7139848,Manhattan
416077,DEPT OF YOUTH & COMM DEV SRVS,2,F,Entry-Level,56458.272,72145.424,"2 Lafayette St., N.Y.",Vulnerable Youth &At-riskYout,11/01/2019,Youth/Child Development Officer,Community,-74.00363089999999,40.7139848,Manhattan
416113,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),57720,57720,96-05 Horace Harding Expway,W   S/Connections Permitting,10/11/2019,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
416113,DEPT OF ENVIRONMENT PROTECTION,1,F,Experienced (non-manager),57720,57720,96-05 Horace Harding Expway,W   S/Connections Permitting,10/11/2019,Engineer,"Engineering, Architecture, & Planning",-73.86348939999999,40.7348796,Queens
416130,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),35330,43879.32,"125 Worth Street, Nyc",Vital Statistics/Vital Recor,12/26/2019,Claim Associate,Health,-74.002517,40.7157524,Manhattan
416130,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),35330,43879.32,"125 Worth Street, Nyc",Vital Statistics/Vital Recor,12/26/2019,Claim Associate,Health,-74.002517,40.7157524,Manhattan
416149,OFF OF PAYROLL ADMINISTRATION,1,F,Experienced (non-manager),56990,115000,5 Manhattan West,Citywide System Analysis,10/10/2019,Manager,	Technology & Data,-73.99935239999999,40.753058,Manhattan
416153,DEPARTMENT OF SANITATION,1,F,Experienced (non-manager),77131,84906,"52-35 58Th St., Woodside, Ny",Bldg Mgnt Office,12/10/2019,Mechanical Specialist,Operation & Maintenance,-73.9094432,40.734384,Queens
416153,DEPARTMENT OF SANITATION,1,F,Experienced (non-manager),77131,84906,"52-35 58Th St., Woodside, Ny",Bldg Mgnt Office,12/10/2019,Mechanical Specialist,Operation & Maintenance,-73.9094432,40.734384,Queens
416166,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),82008,103680,"125 Worth Street, Nyc",World Trde Centr Hlth Registry,11/27/2019,Researcher,"Policy, Research & Analysis",-74.002517,40.7157524,Manhattan
416166,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),82008,103680,"125 Worth Street, Nyc",World Trde Centr Hlth Registry,11/27/2019,Researcher,"Policy, Research & Analysis",-74.002517,40.7157524,Manhattan
416193,TAXI & LIMOUSINE COMMISSION,1,F,Manager,80000,90000,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,10/09/2019,Analyst,Finance,-74.0119503,40.7050828,Manhattan
416193,TAXI & LIMOUSINE COMMISSION,1,F,Manager,80000,90000,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,10/09/2019,Analyst,Finance,-74.0119503,40.7050828,Manhattan
416201,TAXI & LIMOUSINE COMMISSION,1,F,Manager,80000,90000,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,10/09/2019,Social Worker,Finance,-74.0119503,40.7050828,Manhattan
416201,TAXI & LIMOUSINE COMMISSION,1,F,Manager,80000,90000,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,10/09/2019,Social Worker,Finance,-74.0119503,40.7050828,Manhattan
416229,DEPARTMENT OF SANITATION,1,F,Experienced (non-manager),72030.40000000001,83824,"52-35 58Th St., Woodside, Ny",Bldg Mgnt Office,12/23/2019,Mechanical Specialist,Operation & Maintenance,-73.9094432,40.734384,Queens
416229,DEPARTMENT OF SANITATION,1,F,Experienced (non-manager),72030.40000000001,83824,"52-35 58Th St., Woodside, Ny",Bldg Mgnt Office,12/23/2019,Mechanical Specialist,Operation & Maintenance,-73.9094432,40.734384,Queens
416253,DEPT. OF HOMELESS SERVICES,1,F,Experienced (non-manager),40275,68977,"681 Clarkson Ave Bldg D, Bklyn",Kingsborough,01/21/2020,Social Worker,Social Service,-73.9382553,40.6562722,Brooklyn
416253,DEPT. OF HOMELESS SERVICES,1,F,Experienced (non-manager),40275,68977,"681 Clarkson Ave Bldg D, Bklyn",Kingsborough,01/21/2020,Social Worker,Social Service,-73.9382553,40.6562722,Brooklyn
416272,DEPT OF DESIGN & CONSTRUCTION,1,F,Entry-Level,49916,60447,30-30 Thomson Ave L I City Qns,Infra-Coastal Resiliency,11/06/2019,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
416272,DEPT OF DESIGN & CONSTRUCTION,1,F,Entry-Level,49916,60447,30-30 Thomson Ave L I City Qns,Infra-Coastal Resiliency,11/06/2019,Engineer,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
416332,DEPT OF HEALTH/MENTAL HYGIENE,1,F,Experienced (non-manager),58152,74479,421 East 26th Street NY NY,OCME-Admin,12/03/2019,Analyst,Community,-73.97570259999999,40.7383514,Manhattan
416409,DEPT OF HEALTH/MENTAL HYGIENE,1,P,Experienced (non-manager),31200,38313.600000000006,"90-37 Parsons Blvd., Queens",Operations,12/26/2019,Assistant,Operation & Maintenance,-73.8002285,40.7039473,Queens
416409,DEPT OF HEALTH/MENTAL HYGIENE,1,P,Experienced (non-manager),31200,38313.600000000006,"90-37 Parsons Blvd., Queens",Operations,12/26/2019,Assistant,Operation & Maintenance,-73.8002285,40.7039473,Queens
416442,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,86346,217244,30-30 Thomson Ave L I City Qns,Pub Bldgs/Various,10/11/2019,Architector,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
416442,DEPT OF DESIGN & CONSTRUCTION,1,F,Manager,86346,217244,30-30 Thomson Ave L I City Qns,Pub Bldgs/Various,10/11/2019,Architector,"Engineering, Architecture, & Planning",-73.93617429999999,40.7439642,Queens
416449,FINANCIAL INFO SVCS AGENCY,3,F,Experienced (non-manager),110000,120000,5 Manhattan West,OPS/Technical Systems,10/11/2019,Computer Specialist,	Technology & Data,-73.99935239999999,40.753058,Manhattan
416449,FINANCIAL INFO SVCS AGENCY,3,F,Experienced (non-manager),110000,120000,5 Manhattan West,OPS/Technical Systems,10/11/2019,Computer Specialist,	Technology & Data,-73.99935239999999,40.753058,Manhattan
416480,DEPARTMENT OF BUSINESS SERV.,1,F,Manager,56990,83000,110 William St. N Y,External Affairs,11/27/2019,Administration,Community,-74.0068363,40.7087931,Manhattan
416480,DEPARTMENT OF BUSINESS SERV.,1,F,Manager,56990,83000,110 William St. N Y,External Affairs,11/27/2019,Administration,Community,-74.0068363,40.7087931,Manhattan
416481,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),40000,140000,55 Water St Ny Ny,Policy,10/11/2019,Social Worker,Community,-74.0091879,40.7034619,Manhattan
416481,DEPARTMENT OF TRANSPORTATION,1,F,Experienced (non-manager),40000,140000,55 Water St Ny Ny,Policy,10/11/2019,Social Worker,Community,-74.0091879,40.7034619,Manhattan
416502,FIRE DEPARTMENT,1,F,Experienced (non-manager),96020,120000,"9 Metrotech Center, Brooklyn N",Bureau of Tech Deve and Syst,01/05/2020,Computer Specialist,	Technology & Data,-73.98500539999999,40.6946556,Brooklyn
416508,DEPT OF YOUTH & COMM DEV SRVS,1,F,Experienced (non-manager),75000,79000,161 William St  New York N Y,Census,11/01/2019,Social Worker,Community,-74.00619,40.710219,Manhattan
416508,DEPT OF YOUTH & COMM DEV SRVS,1,F,Experienced (non-manager),75000,79000,161 William St  New York N Y,Census,11/01/2019,Social Worker,Community,-74.00619,40.710219,Manhattan
416514,DEPARTMENT OF TRANSPORTATION,1,F,Manager,56990,156829,55 Water St Ny Ny,Facilities Maintenance,10/31/2019,Administration,Operation & Maintenance,-74.0091879,40.7034619,Manhattan
